"","iteration","proportion","scale","type","results"
"8114",68,0.00237170824512628,1,"freq_plugin",1
"8115",68,0.00237170824512628,1,"freq_ols",1
"8116",68,0.00237170824512628,1,"freq_fix",1
"8117",68,0.00237170824512628,1,"width",0.0192893599296718
"8118",68,0.00237170824512628,1,"width_plugin",0.0172437890773381
"8119",68,0.00237170824512628,1,"width_ols",0.153586627864093
"8120",68,0.00237170824512628,1,"width_fix",0.0266995317968093
"8121",68,0.00237170824512628,10,"freq",1
"8122",68,0.00237170824512628,10,"freq_plugin",1
"8123",68,0.00237170824512628,10,"freq_ols",1
"8124",68,0.00237170824512628,10,"freq_fix",1
"8125",68,0.00237170824512628,10,"width",0.02370027893798
"8126",68,0.00237170824512628,10,"width_plugin",0.0190782684520331
"8127",68,0.00237170824512628,10,"width_ols",0.137933346368904
"8128",68,0.00237170824512628,10,"width_fix",0.0318415307064431
"8129",68,0.00237170824512628,100,"freq",1
"8130",68,0.00237170824512628,100,"freq_plugin",1
"8131",68,0.00237170824512628,100,"freq_ols",0
"8132",68,0.00237170824512628,100,"freq_fix",1
"8133",68,0.00237170824512628,100,"width",0.0213319761104932
"8134",68,0.00237170824512628,100,"width_plugin",0.0179202193499295
"8135",68,0.00237170824512628,100,"width_ols",0.352524255754317
"8136",68,0.00237170824512628,100,"width_fix",0.0289792528807803
"8137",68,0.00316227766016838,1,"freq",1
"8138",68,0.00316227766016838,1,"freq_plugin",1
"8139",68,0.00316227766016838,1,"freq_ols",1
"8140",68,0.00316227766016838,1,"freq_fix",1
"8141",68,0.00316227766016838,1,"width",0.0195651922002572
"8142",68,0.00316227766016838,1,"width_plugin",0.016605179380618
"8143",68,0.00316227766016838,1,"width_ols",0.108671854132654
"8144",68,0.00316227766016838,1,"width_fix",0.0299806732374194
"8145",68,0.00316227766016838,10,"freq",0
"8146",68,0.00316227766016838,10,"freq_plugin",0
"8147",68,0.00316227766016838,10,"freq_ols",1
"8148",68,0.00316227766016838,10,"freq_fix",1
"8149",68,0.00316227766016838,10,"width",0.0216288238911928
"8150",68,0.00316227766016838,10,"width_plugin",0.0179603647394408
"8151",68,0.00316227766016838,10,"width_ols",0.112146968290355
"8152",68,0.00316227766016838,10,"width_fix",0.0324472179149442
"8153",68,0.00316227766016838,100,"freq",1
"8154",68,0.00316227766016838,100,"freq_plugin",1
"8155",68,0.00316227766016838,100,"freq_ols",0
"8156",68,0.00316227766016838,100,"freq_fix",1
"8157",68,0.00316227766016838,100,"width",0.020973064040602
"8158",68,0.00316227766016838,100,"width_plugin",0.0175605309534839
"8159",68,0.00316227766016838,100,"width_ols",0.132688203389081
"8160",68,0.00316227766016838,100,"width_fix",0.0322621743753724
"8161",69,0,1,"freq",0
"8162",69,0,1,"freq_plugin",0
"8163",69,0,1,"freq_ols",1
"8164",69,0,1,"freq_fix",0
"8165",69,0,1,"width",0.0206758135649296
"8166",69,0,1,"width_plugin",0.0176028051567343
"8167",69,0,1,"width_ols",0.260780588596276
"8168",69,0,1,"width_fix",0.0206758135649296
"8169",69,0,10,"freq",1
"8170",69,0,10,"freq_plugin",1
"8171",69,0,10,"freq_ols",1
"8172",69,0,10,"freq_fix",1
"8173",69,0,10,"width",0.0221163305235376
"8174",69,0,10,"width_plugin",0.0184958018436623
"8175",69,0,10,"width_ols",0.220652282956741
"8176",69,0,10,"width_fix",0.0221163305235376
"8177",69,0,100,"freq",1
"8178",69,0,100,"freq_plugin",1
"8179",69,0,100,"freq_ols",1
"8180",69,0,100,"freq_fix",1
"8181",69,0,100,"width",0.0228305544843433
"8182",69,0,100,"width_plugin",0.0181023051415891
"8183",69,0,100,"width_ols",0.182046465984622
"8184",69,0,100,"width_fix",0.0228305544843433
"8185",69,0.000790569415042095,1,"freq",1
"8186",69,0.000790569415042095,1,"freq_plugin",1
"8187",69,0.000790569415042095,1,"freq_ols",1
"8188",69,0.000790569415042095,1,"freq_fix",1
"8189",69,0.000790569415042095,1,"width",0.0227545018424967
"8190",69,0.000790569415042095,1,"width_plugin",0.0180029861273203
"8191",69,0.000790569415042095,1,"width_ols",0.126654299303185
"8192",69,0.000790569415042095,1,"width_fix",0.0253331186518797
"8193",69,0.000790569415042095,10,"freq",1
"8194",69,0.000790569415042095,10,"freq_plugin",1
"8195",69,0.000790569415042095,10,"freq_ols",1
"8196",69,0.000790569415042095,10,"freq_fix",1
"8197",69,0.000790569415042095,10,"width",0.0199961616520351
"8198",69,0.000790569415042095,10,"width_plugin",0.0181358344043296
"8199",69,0.000790569415042095,10,"width_ols",0.168992573333169
"8200",69,0.000790569415042095,10,"width_fix",0.0227199227753626
"8201",69,0.000790569415042095,100,"freq",1
"8202",69,0.000790569415042095,100,"freq_plugin",1
"8203",69,0.000790569415042095,100,"freq_ols",1
"8204",69,0.000790569415042095,100,"freq_fix",1
"8205",69,0.000790569415042095,100,"width",0.0192039672307978
"8206",69,0.000790569415042095,100,"width_plugin",0.0161806262029559
"8207",69,0.000790569415042095,100,"width_ols",0.545454862634185
"8208",69,0.000790569415042095,100,"width_fix",0.0217048641445028
"8209",69,0.00158113883008419,1,"freq",1
"8210",69,0.00158113883008419,1,"freq_plugin",1
"8211",69,0.00158113883008419,1,"freq_ols",1
"8212",69,0.00158113883008419,1,"freq_fix",1
"8213",69,0.00158113883008419,1,"width",0.0196015516859129
"8214",69,0.00158113883008419,1,"width_plugin",0.016334257253444
"8215",69,0.00158113883008419,1,"width_ols",0.163124507366353
"8216",69,0.00158113883008419,1,"width_fix",0.0246116916461234
"8217",69,0.00158113883008419,10,"freq",1
"8218",69,0.00158113883008419,10,"freq_plugin",1
"8219",69,0.00158113883008419,10,"freq_ols",1
"8220",69,0.00158113883008419,10,"freq_fix",1
"8221",69,0.00158113883008419,10,"width",0.0200461459538641
"8222",69,0.00158113883008419,10,"width_plugin",0.0176402509104588
"8223",69,0.00158113883008419,10,"width_ols",0.159854765234114
"8224",69,0.00158113883008419,10,"width_fix",0.0251342884128175
"8225",69,0.00158113883008419,100,"freq",1
"8226",69,0.00158113883008419,100,"freq_plugin",1
"8227",69,0.00158113883008419,100,"freq_ols",0
"8228",69,0.00158113883008419,100,"freq_fix",1
"8229",69,0.00158113883008419,100,"width",0.0207544809219651
"8230",69,0.00158113883008419,100,"width_plugin",0.0169236873408307
"8231",69,0.00158113883008419,100,"width_ols",0.254338636803475
"8232",69,0.00158113883008419,100,"width_fix",0.0255199848286091
"8233",69,0.00237170824512628,1,"freq",1
"8234",69,0.00237170824512628,1,"freq_plugin",1
"8235",69,0.00237170824512628,1,"freq_ols",1
"8236",69,0.00237170824512628,1,"freq_fix",1
"8237",69,0.00237170824512628,1,"width",0.0205905925753787
"8238",69,0.00237170824512628,1,"width_plugin",0.0177472236853863
"8239",69,0.00237170824512628,1,"width_ols",0.0962642220996296
"8240",69,0.00237170824512628,1,"width_fix",0.0287334457637993
"8241",69,0.00237170824512628,10,"freq",1
"8242",69,0.00237170824512628,10,"freq_plugin",1
"8243",69,0.00237170824512628,10,"freq_ols",1
"8244",69,0.00237170824512628,10,"freq_fix",1
"8245",69,0.00237170824512628,10,"width",0.021885045332102
"8246",69,0.00237170824512628,10,"width_plugin",0.0186433595177987
"8247",69,0.00237170824512628,10,"width_ols",0.202264503501534
"8248",69,0.00237170824512628,10,"width_fix",0.0299000294135408
"8249",69,0.00237170824512628,100,"freq",1
"8250",69,0.00237170824512628,100,"freq_plugin",1
"8251",69,0.00237170824512628,100,"freq_ols",0
"8252",69,0.00237170824512628,100,"freq_fix",1
"8253",69,0.00237170824512628,100,"width",0.0242638506197214
"8254",69,0.00237170824512628,100,"width_plugin",0.0181245740026185
"8255",69,0.00237170824512628,100,"width_ols",0.174938272484956
"8256",69,0.00237170824512628,100,"width_fix",0.0323214411766594
"8257",69,0.00316227766016838,1,"freq",1
"8258",69,0.00316227766016838,1,"freq_plugin",1
"8259",69,0.00316227766016838,1,"freq_ols",1
"8260",69,0.00316227766016838,1,"freq_fix",1
"8261",69,0.00316227766016838,1,"width",0.0212511548221319
"8262",69,0.00316227766016838,1,"width_plugin",0.0172921468913425
"8263",69,0.00316227766016838,1,"width_ols",0.251887985074185
"8264",69,0.00316227766016838,1,"width_fix",0.031738798865061
"8265",69,0.00316227766016838,10,"freq",1
"8266",69,0.00316227766016838,10,"freq_plugin",1
"8267",69,0.00316227766016838,10,"freq_ols",1
"8268",69,0.00316227766016838,10,"freq_fix",1
"8269",69,0.00316227766016838,10,"width",0.0212146170811101
"8270",69,0.00316227766016838,10,"width_plugin",0.0168889761215453
"8271",69,0.00316227766016838,10,"width_ols",0.110752497369583
"8272",69,0.00316227766016838,10,"width_fix",0.0320926945467457
"8273",69,0.00316227766016838,100,"freq",1
"8274",69,0.00316227766016838,100,"freq_plugin",1
"8275",69,0.00316227766016838,100,"freq_ols",0
"8276",69,0.00316227766016838,100,"freq_fix",1
"8277",69,0.00316227766016838,100,"width",0.0214546370059079
"8278",69,0.00316227766016838,100,"width_plugin",0.0173440010555148
"8279",69,0.00316227766016838,100,"width_ols",0.861924421652318
"8280",69,0.00316227766016838,100,"width_fix",0.0322924936367669
"8281",70,0,1,"freq",1
"8282",70,0,1,"freq_plugin",1
"8283",70,0,1,"freq_ols",1
"8284",70,0,1,"freq_fix",1
"8285",70,0,1,"width",0.0227457826480439
"8286",70,0,1,"width_plugin",0.0173757241568969
"8287",70,0,1,"width_ols",0.120389064311237
"8288",70,0,1,"width_fix",0.0227457826480439
"8289",70,0,10,"freq",1
"8290",70,0,10,"freq_plugin",1
"8291",70,0,10,"freq_ols",1
"8292",70,0,10,"freq_fix",1
"8293",70,0,10,"width",0.0190733028685333
"8294",70,0,10,"width_plugin",0.0172932025558118
"8295",70,0,10,"width_ols",0.136141192372227
"8296",70,0,10,"width_fix",0.0190733028685333
"8297",70,0,100,"freq",1
"8298",70,0,100,"freq_plugin",1
"8299",70,0,100,"freq_ols",1
"8300",70,0,100,"freq_fix",1
"8301",70,0,100,"width",0.0204409425193308
"8302",70,0,100,"width_plugin",0.0172078523543577
"8303",70,0,100,"width_ols",0.24713353924167
"8304",70,0,100,"width_fix",0.0204409425193308
"8305",70,0.000790569415042095,1,"freq",1
"8306",70,0.000790569415042095,1,"freq_plugin",1
"8307",70,0.000790569415042095,1,"freq_ols",1
"8308",70,0.000790569415042095,1,"freq_fix",1
"8309",70,0.000790569415042095,1,"width",0.0204528211058834
"8310",70,0.000790569415042095,1,"width_plugin",0.0175511468261064
"8311",70,0.000790569415042095,1,"width_ols",0.186017161412161
"8312",70,0.000790569415042095,1,"width_fix",0.0230472862675483
"8313",70,0.000790569415042095,10,"freq",1
"8314",70,0.000790569415042095,10,"freq_plugin",1
"8315",70,0.000790569415042095,10,"freq_ols",1
"8316",70,0.000790569415042095,10,"freq_fix",1
"8317",70,0.000790569415042095,10,"width",0.0198892921019631
"8318",70,0.000790569415042095,10,"width_plugin",0.0171281760523602
"8319",70,0.000790569415042095,10,"width_ols",0.101781686894977
"8320",70,0.000790569415042095,10,"width_fix",0.0224706598457245
"8321",70,0.000790569415042095,100,"freq",1
"8322",70,0.000790569415042095,100,"freq_plugin",1
"8323",70,0.000790569415042095,100,"freq_ols",0
"8324",70,0.000790569415042095,100,"freq_fix",1
"8325",70,0.000790569415042095,100,"width",0.0196384127248305
"8326",70,0.000790569415042095,100,"width_plugin",0.0171798980441884
"8327",70,0.000790569415042095,100,"width_ols",0.108617320089402
"8328",70,0.000790569415042095,100,"width_fix",0.0222243485018102
"8329",70,0.00158113883008419,1,"freq",1
"8330",70,0.00158113883008419,1,"freq_plugin",1
"8331",70,0.00158113883008419,1,"freq_ols",1
"8332",70,0.00158113883008419,1,"freq_fix",1
"8333",70,0.00158113883008419,1,"width",0.0232002620683796
"8334",70,0.00158113883008419,1,"width_plugin",0.0183211312367866
"8335",70,0.00158113883008419,1,"width_ols",0.154207948758644
"8336",70,0.00158113883008419,1,"width_fix",0.0284851568983925
"8337",70,0.00158113883008419,10,"freq",1
"8338",70,0.00158113883008419,10,"freq_plugin",1
"8339",70,0.00158113883008419,10,"freq_ols",1
"8340",70,0.00158113883008419,10,"freq_fix",1
"8341",70,0.00158113883008419,10,"width",0.0208073718563294
"8342",70,0.00158113883008419,10,"width_plugin",0.0175118778355925
"8343",70,0.00158113883008419,10,"width_ols",0.217570352272655
"8344",70,0.00158113883008419,10,"width_fix",0.025850151287842
"8345",70,0.00158113883008419,100,"freq",1
"8346",70,0.00158113883008419,100,"freq_plugin",1
"8347",70,0.00158113883008419,100,"freq_ols",0
"8348",70,0.00158113883008419,100,"freq_fix",1
"8349",70,0.00158113883008419,100,"width",0.0175765204059811
"8350",70,0.00158113883008419,100,"width_plugin",0.0172128434056891
"8351",70,0.00158113883008419,100,"width_ols",0.190910818405582
"8352",70,0.00158113883008419,100,"width_fix",0.0227240884541781
"8353",70,0.00237170824512628,1,"freq",1
"8354",70,0.00237170824512628,1,"freq_plugin",1
"8355",70,0.00237170824512628,1,"freq_ols",1
"8356",70,0.00237170824512628,1,"freq_fix",1
"8357",70,0.00237170824512628,1,"width",0.0206879413043767
"8358",70,0.00237170824512628,1,"width_plugin",0.0183248301821833
"8359",70,0.00237170824512628,1,"width_ols",0.142999566705557
"8360",70,0.00237170824512628,1,"width_fix",0.0289879764693484
"8361",70,0.00237170824512628,10,"freq",1
"8362",70,0.00237170824512628,10,"freq_plugin",1
"8363",70,0.00237170824512628,10,"freq_ols",0
"8364",70,0.00237170824512628,10,"freq_fix",1
"8365",70,0.00237170824512628,10,"width",0.0215000690920546
"8366",70,0.00237170824512628,10,"width_plugin",0.01745800787678
"8367",70,0.00237170824512628,10,"width_ols",0.17884384209257
"8368",70,0.00237170824512628,10,"width_fix",0.0300030385116973
"8369",70,0.00237170824512628,100,"freq",1
"8370",70,0.00237170824512628,100,"freq_plugin",1
"8371",70,0.00237170824512628,100,"freq_ols",0
"8372",70,0.00237170824512628,100,"freq_fix",1
"8373",70,0.00237170824512628,100,"width",0.019589296077284
"8374",70,0.00237170824512628,100,"width_plugin",0.0180484358122511
"8375",70,0.00237170824512628,100,"width_ols",0.128678606808522
"8376",70,0.00237170824512628,100,"width_fix",0.0278044960022329
"8377",70,0.00316227766016838,1,"freq",1
"8378",70,0.00316227766016838,1,"freq_plugin",1
"8379",70,0.00316227766016838,1,"freq_ols",1
"8380",70,0.00316227766016838,1,"freq_fix",1
"8381",70,0.00316227766016838,1,"width",0.0212439512850847
"8382",70,0.00316227766016838,1,"width_plugin",0.0192627763655754
"8383",70,0.00316227766016838,1,"width_ols",0.148367273696087
"8384",70,0.00316227766016838,1,"width_fix",0.0325305718514702
"8385",70,0.00316227766016838,10,"freq",1
"8386",70,0.00316227766016838,10,"freq_plugin",1
"8387",70,0.00316227766016838,10,"freq_ols",0
"8388",70,0.00316227766016838,10,"freq_fix",1
"8389",70,0.00316227766016838,10,"width",0.0236068836165069
"8390",70,0.00316227766016838,10,"width_plugin",0.0178441547435457
"8391",70,0.00316227766016838,10,"width_ols",0.13435106699904
"8392",70,0.00316227766016838,10,"width_fix",0.0342192943128337
"8393",70,0.00316227766016838,100,"freq",1
"8394",70,0.00316227766016838,100,"freq_plugin",1
"8395",70,0.00316227766016838,100,"freq_ols",0
"8396",70,0.00316227766016838,100,"freq_fix",1
"8397",70,0.00316227766016838,100,"width",0.0227903139725736
"8398",70,0.00316227766016838,100,"width_plugin",0.0178306553976975
"8399",70,0.00316227766016838,100,"width_ols",0.116570361672463
"8400",70,0.00316227766016838,100,"width_fix",0.0338601409633801
"8401",71,0,1,"freq",1
"8402",71,0,1,"freq_plugin",1
"8403",71,0,1,"freq_ols",1
"8404",71,0,1,"freq_fix",1
"8405",71,0,1,"width",0.0227445033867624
"8406",71,0,1,"width_plugin",0.0163932404881677
"8407",71,0,1,"width_ols",0.318212775361955
"8408",71,0,1,"width_fix",0.0227445033867624
"8409",71,0,10,"freq",1
"8410",71,0,10,"freq_plugin",1
"8411",71,0,10,"freq_ols",1
"8412",71,0,10,"freq_fix",1
"8413",71,0,10,"width",0.0208822399113244
"8414",71,0,10,"width_plugin",0.0189737872388357
"8415",71,0,10,"width_ols",0.116723668931409
"8416",71,0,10,"width_fix",0.0208822399113244
"8417",71,0,100,"freq",1
"8418",71,0,100,"freq_plugin",1
"8419",71,0,100,"freq_ols",1
"8420",71,0,100,"freq_fix",1
"8421",71,0,100,"width",0.0218954929488547
"8422",71,0,100,"width_plugin",0.0185834533669692
"8423",71,0,100,"width_ols",0.106712236059064
"8424",71,0,100,"width_fix",0.0218954929488547
"8425",71,0.000790569415042095,1,"freq",1
"8426",71,0.000790569415042095,1,"freq_plugin",1
"8427",71,0.000790569415042095,1,"freq_ols",1
"8428",71,0.000790569415042095,1,"freq_fix",1
"8429",71,0.000790569415042095,1,"width",0.0198638074546345
"8430",71,0.000790569415042095,1,"width_plugin",0.0179470653392704
"8431",71,0.000790569415042095,1,"width_ols",0.186947467200946
"8432",71,0.000790569415042095,1,"width_fix",0.0224120251922073
"8433",71,0.000790569415042095,10,"freq",1
"8434",71,0.000790569415042095,10,"freq_plugin",1
"8435",71,0.000790569415042095,10,"freq_ols",1
"8436",71,0.000790569415042095,10,"freq_fix",1
"8437",71,0.000790569415042095,10,"width",0.0217055867544172
"8438",71,0.000790569415042095,10,"width_plugin",0.017046751325005
"8439",71,0.000790569415042095,10,"width_ols",0.13755651449428
"8440",71,0.000790569415042095,10,"width_fix",0.0243005330247608
"8441",71,0.000790569415042095,100,"freq",1
"8442",71,0.000790569415042095,100,"freq_plugin",1
"8443",71,0.000790569415042095,100,"freq_ols",1
"8444",71,0.000790569415042095,100,"freq_fix",1
"8445",71,0.000790569415042095,100,"width",0.0190851232596759
"8446",71,0.000790569415042095,100,"width_plugin",0.0162161528099515
"8447",71,0.000790569415042095,100,"width_ols",0.158115468011043
"8448",71,0.000790569415042095,100,"width_fix",0.0216659029124422
"8449",71,0.00158113883008419,1,"freq",1
"8450",71,0.00158113883008419,1,"freq_plugin",1
"8451",71,0.00158113883008419,1,"freq_ols",1
"8452",71,0.00158113883008419,1,"freq_fix",1
"8453",71,0.00158113883008419,1,"width",0.0235350131456834
"8454",71,0.00158113883008419,1,"width_plugin",0.0187185002964458
"8455",71,0.00158113883008419,1,"width_ols",0.105648560930713
"8456",71,0.00158113883008419,1,"width_fix",0.0290546316282387
"8457",71,0.00158113883008419,10,"freq",1
"8458",71,0.00158113883008419,10,"freq_plugin",1
"8459",71,0.00158113883008419,10,"freq_ols",1
"8460",71,0.00158113883008419,10,"freq_fix",1
"8461",71,0.00158113883008419,10,"width",0.0188771160814969
"8462",71,0.00158113883008419,10,"width_plugin",0.0167528859637827
"8463",71,0.00158113883008419,10,"width_ols",0.300449223270958
"8464",71,0.00158113883008419,10,"width_fix",0.0240867794259415
"8465",71,0.00158113883008419,100,"freq",1
"8466",71,0.00158113883008419,100,"freq_plugin",1
"8467",71,0.00158113883008419,100,"freq_ols",0
"8468",71,0.00158113883008419,100,"freq_fix",1
"8469",71,0.00158113883008419,100,"width",0.0231938453804611
"8470",71,0.00158113883008419,100,"width_plugin",0.0178815825006152
"8471",71,0.00158113883008419,100,"width_ols",0.259011542752174
"8472",71,0.00158113883008419,100,"width_fix",0.0284325702855648
"8473",71,0.00237170824512628,1,"freq",1
"8474",71,0.00237170824512628,1,"freq_plugin",1
"8475",71,0.00237170824512628,1,"freq_ols",1
"8476",71,0.00237170824512628,1,"freq_fix",1
"8477",71,0.00237170824512628,1,"width",0.0194924260013871
"8478",71,0.00237170824512628,1,"width_plugin",0.0169021232798836
"8479",71,0.00237170824512628,1,"width_ols",0.176525942057577
"8480",71,0.00237170824512628,1,"width_fix",0.0276630333738087
"8481",71,0.00237170824512628,10,"freq",1
"8482",71,0.00237170824512628,10,"freq_plugin",1
"8483",71,0.00237170824512628,10,"freq_ols",1
"8484",71,0.00237170824512628,10,"freq_fix",1
"8485",71,0.00237170824512628,10,"width",0.0205732494717762
"8486",71,0.00237170824512628,10,"width_plugin",0.0165388702498604
"8487",71,0.00237170824512628,10,"width_ols",0.180446522262451
"8488",71,0.00237170824512628,10,"width_fix",0.0276545326582028
"8489",71,0.00237170824512628,100,"freq",1
"8490",71,0.00237170824512628,100,"freq_plugin",0
"8491",71,0.00237170824512628,100,"freq_ols",0
"8492",71,0.00237170824512628,100,"freq_fix",1
"8493",71,0.00237170824512628,100,"width",0.0234415458836665
"8494",71,0.00237170824512628,100,"width_plugin",0.0195071851172655
"8495",71,0.00237170824512628,100,"width_ols",0.401575220664614
"8496",71,0.00237170824512628,100,"width_fix",0.0317880651066018
"8497",71,0.00316227766016838,1,"freq",1
"8498",71,0.00316227766016838,1,"freq_plugin",1
"8499",71,0.00316227766016838,1,"freq_ols",1
"8500",71,0.00316227766016838,1,"freq_fix",1
"8501",71,0.00316227766016838,1,"width",0.0191438867665354
"8502",71,0.00316227766016838,1,"width_plugin",0.0169861986402156
"8503",71,0.00316227766016838,1,"width_ols",0.4448711334221
"8504",71,0.00316227766016838,1,"width_fix",0.0292620953777281
"8505",71,0.00316227766016838,10,"freq",1
"8506",71,0.00316227766016838,10,"freq_plugin",1
"8507",71,0.00316227766016838,10,"freq_ols",1
"8508",71,0.00316227766016838,10,"freq_fix",1
"8509",71,0.00316227766016838,10,"width",0.0193956115321429
"8510",71,0.00316227766016838,10,"width_plugin",0.016085840844282
"8511",71,0.00316227766016838,10,"width_ols",0.12968681557133
"8512",71,0.00316227766016838,10,"width_fix",0.0295849398920234
"8513",71,0.00316227766016838,100,"freq",1
"8514",71,0.00316227766016838,100,"freq_plugin",1
"8515",71,0.00316227766016838,100,"freq_ols",0
"8516",71,0.00316227766016838,100,"freq_fix",1
"8517",71,0.00316227766016838,100,"width",0.0225177334219429
"8518",71,0.00316227766016838,100,"width_plugin",0.0182153311314197
"8519",71,0.00316227766016838,100,"width_ols",0.139436877707966
"8520",71,0.00316227766016838,100,"width_fix",0.0336867177055237
"8521",72,0,1,"freq",1
"8522",72,0,1,"freq_plugin",1
"8523",72,0,1,"freq_ols",1
"8524",72,0,1,"freq_fix",1
"8525",72,0,1,"width",0.0224117761086285
"8526",72,0,1,"width_plugin",0.0195880359762115
"8527",72,0,1,"width_ols",0.112589310308747
"8528",72,0,1,"width_fix",0.0224117761086285
"8529",72,0,10,"freq",1
"8530",72,0,10,"freq_plugin",1
"8531",72,0,10,"freq_ols",1
"8532",72,0,10,"freq_fix",1
"8533",72,0,10,"width",0.0222799837016847
"8534",72,0,10,"width_plugin",0.0183299407329397
"8535",72,0,10,"width_ols",0.178523536534454
"8536",72,0,10,"width_fix",0.0222799837016847
"8537",72,0,100,"freq",1
"8538",72,0,100,"freq_plugin",1
"8539",72,0,100,"freq_ols",1
"8540",72,0,100,"freq_fix",1
"8541",72,0,100,"width",0.0199448097938876
"8542",72,0,100,"width_plugin",0.0168405545665021
"8543",72,0,100,"width_ols",0.0907777678489388
"8544",72,0,100,"width_fix",0.0199448097938876
"8545",72,0.000790569415042095,1,"freq",1
"8546",72,0.000790569415042095,1,"freq_plugin",1
"8547",72,0.000790569415042095,1,"freq_ols",1
"8548",72,0.000790569415042095,1,"freq_fix",1
"8549",72,0.000790569415042095,1,"width",0.0221718752147027
"8550",72,0.000790569415042095,1,"width_plugin",0.017083309207379
"8551",72,0.000790569415042095,1,"width_ols",0.19826752284554
"8552",72,0.000790569415042095,1,"width_fix",0.0246504081184774
"8553",72,0.000790569415042095,10,"freq",1
"8554",72,0.000790569415042095,10,"freq_plugin",1
"8555",72,0.000790569415042095,10,"freq_ols",1
"8556",72,0.000790569415042095,10,"freq_fix",1
"8557",72,0.000790569415042095,10,"width",0.0230858788612849
"8558",72,0.000790569415042095,10,"width_plugin",0.017808587328847
"8559",72,0.000790569415042095,10,"width_ols",0.089570174386619
"8560",72,0.000790569415042095,10,"width_fix",0.0258620617575426
"8561",72,0.000790569415042095,100,"freq",1
"8562",72,0.000790569415042095,100,"freq_plugin",1
"8563",72,0.000790569415042095,100,"freq_ols",1
"8564",72,0.000790569415042095,100,"freq_fix",1
"8565",72,0.000790569415042095,100,"width",0.019646509680346
"8566",72,0.000790569415042095,100,"width_plugin",0.0161459525868279
"8567",72,0.000790569415042095,100,"width_ols",0.168554600270302
"8568",72,0.000790569415042095,100,"width_fix",0.0220665059804966
"8569",72,0.00158113883008419,1,"freq",1
"8570",72,0.00158113883008419,1,"freq_plugin",1
"8571",72,0.00158113883008419,1,"freq_ols",1
"8572",72,0.00158113883008419,1,"freq_fix",1
"8573",72,0.00158113883008419,1,"width",0.0197005191579173
"8574",72,0.00158113883008419,1,"width_plugin",0.0178411322185915
"8575",72,0.00158113883008419,1,"width_ols",6.22038195036867
"8576",72,0.00158113883008419,1,"width_fix",0.0252612950207095
"8577",72,0.00158113883008419,10,"freq",1
"8578",72,0.00158113883008419,10,"freq_plugin",1
"8579",72,0.00158113883008419,10,"freq_ols",1
"8580",72,0.00158113883008419,10,"freq_fix",1
"8581",72,0.00158113883008419,10,"width",0.0203619924584681
"8582",72,0.00158113883008419,10,"width_plugin",0.019533537264023
"8583",72,0.00158113883008419,10,"width_ols",0.21086815107091
"8584",72,0.00158113883008419,10,"width_fix",0.0259417735850387
"8585",72,0.00158113883008419,100,"freq",1
"8586",72,0.00158113883008419,100,"freq_plugin",1
"8587",72,0.00158113883008419,100,"freq_ols",0
"8588",72,0.00158113883008419,100,"freq_fix",1
"8589",72,0.00158113883008419,100,"width",0.0231975957997398
"8590",72,0.00158113883008419,100,"width_plugin",0.0174543440569508
"8591",72,0.00158113883008419,100,"width_ols",0.135408600060865
"8592",72,0.00158113883008419,100,"width_fix",0.0286844621552997
"8593",72,0.00237170824512628,1,"freq",1
"8594",72,0.00237170824512628,1,"freq_plugin",0
"8595",72,0.00237170824512628,1,"freq_ols",1
"8596",72,0.00237170824512628,1,"freq_fix",1
"8597",72,0.00237170824512628,1,"width",0.0225156294340886
"8598",72,0.00237170824512628,1,"width_plugin",0.0181206380485697
"8599",72,0.00237170824512628,1,"width_ols",0.143121590684474
"8600",72,0.00237170824512628,1,"width_fix",0.0312683399008495
"8601",72,0.00237170824512628,10,"freq",1
"8602",72,0.00237170824512628,10,"freq_plugin",0
"8603",72,0.00237170824512628,10,"freq_ols",1
"8604",72,0.00237170824512628,10,"freq_fix",1
"8605",72,0.00237170824512628,10,"width",0.0205894455067431
"8606",72,0.00237170824512628,10,"width_plugin",0.0178719206941045
"8607",72,0.00237170824512628,10,"width_ols",0.183367096282013
"8608",72,0.00237170824512628,10,"width_fix",0.0287326918326242
"8609",72,0.00237170824512628,100,"freq",0
"8610",72,0.00237170824512628,100,"freq_plugin",0
"8611",72,0.00237170824512628,100,"freq_ols",0
"8612",72,0.00237170824512628,100,"freq_fix",0
"8613",72,0.00237170824512628,100,"width",0.0222101095599048
"8614",72,0.00237170824512628,100,"width_plugin",0.0183269722600623
"8615",72,0.00237170824512628,100,"width_ols",0.208782859632761
"8616",72,0.00237170824512628,100,"width_fix",0.0307210703090248
"8617",72,0.00316227766016838,1,"freq",1
"8618",72,0.00316227766016838,1,"freq_plugin",1
"8619",72,0.00316227766016838,1,"freq_ols",1
"8620",72,0.00316227766016838,1,"freq_fix",1
"8621",72,0.00316227766016838,1,"width",0.0203556994063345
"8622",72,0.00316227766016838,1,"width_plugin",0.0179703721529917
"8623",72,0.00316227766016838,1,"width_ols",0.105849682961656
"8624",72,0.00316227766016838,1,"width_fix",0.030871918128287
"8625",72,0.00316227766016838,10,"freq",1
"8626",72,0.00316227766016838,10,"freq_plugin",0
"8627",72,0.00316227766016838,10,"freq_ols",1
"8628",72,0.00316227766016838,10,"freq_fix",1
"8629",72,0.00316227766016838,10,"width",0.0230579439596013
